File Name,File Path,Detected Type
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_pt-br_d647226bb35c2eb8\quickassist.exe.mui,File027
profext.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-userenvext.resources_31bf3856ad364e35_10.0.18362.1_en-us_b2d26f7dfc2011e0\profext.dll.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_da-dk_2e8e80b255f3d0ba\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_cs-cz_9154a08b5fadd4bb\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_ru-ru_1dcc039b97ad2cc0\quickassist.exe.mui,File027
ssdpsrv.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-upnpssdp.resources_31bf3856ad364e35_10.0.18362.1_en-us_7234be6a9c62d868\ssdpsrv.dll.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_bg-bg_e64b29f07225f890\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_nb-no_8f779207ce84234b\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_ar-sa_400b486781a5a739\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_lv-lv_4b7dab57e805041c\quickassist.exe.mui,File027
spaceman.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..cemanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_80e34fc0b0874fcf\spaceman.exe.mui,File005
usbceip.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-usbceip.resources_31bf3856ad364e35_10.0.18362.1_en-us_6e446eb6978e2d2a\usbceip.dll.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_sk-sk_bce708488cc71eea\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_es-es_d47648cb46cf22be\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_pl-pl_d3f337c7b4d29ad4\quickassist.exe.mui,File027
Windows.ApplicationModel.Store.TestingFramework.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..e-runtime.resources_31bf3856ad364e35_10.0.18362.1_en-us_1d0057673e629603\Windows.ApplicationModel.Store.TestingFramework.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_sr-..-rs_622992450272d8fe\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_zh-tw_382d93ab2b3ae79b\quickassist.exe.mui,File024
qedwipes.dll,E:\Windows\WinSxS\amd64_microsoft-windows-qedwipes_31bf3856ad364e35_10.0.18362.1_none_29dcc8ab2783721c\qedwipes.dll,File005
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_tr-tr_62d438577d92390c\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_zh-cn_343156552dca0b2b\quickassist.exe.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_nl-nl_8db6dd45cfb02d20\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_ro-ro_1b63b80f993269f0\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_th-th_5ed10fc3801af45c\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_lt-lt_4ab03cd3e886c32c\quickassist.exe.mui,File027
userinit.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-userinit.resources_31bf3856ad364e35_10.0.18362.1_en-us_624e16274f8b01a6\userinit.exe.mui,File027
userinitext.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-userinitext.resources_31bf3856ad364e35_10.0.18362.1_en-us_b1611ce982385839\userinitext.dll.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_sl-si_bbf92a008d6131cd\quickassist.exe.mui,File027
nsisvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-usermodensi.resources_31bf3856ad364e35_10.0.18362.1_en-us_0eae86245d0ba15d\nsisvc.dll.mui,File024
dabapi.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..brokerapi.resources_31bf3856ad364e35_10.0.18362.1_en-us_26a120617b31c008\dabapi.dll.mui,File005
poqexec.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..cingstack.resources_31bf3856ad364e35_10.0.18362.1_en-us_5f172abd11fb9539\poqexec.exe.mui,File024
vdsvd.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-v..kprovider.resources_31bf3856ad364e35_10.0.18362.1_en-us_0395d41a9fd1aac0\vdsvd.dll.mui,File005
swprv.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-v..mprovider.resources_31bf3856ad364e35_10.0.18362.1_en-us_31c9ed05106c5e59\swprv.dll.mui,File024
RMActivate.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-whitebox.resources_31bf3856ad364e35_10.0.18362.1_en-us_0c93514e18032f8b\RMActivate.exe.mui,File005
DiagPackage.dll,E:\Windows\WinSxS\amd64_microsoft-windows-videodiagnostic_31bf3856ad364e35_10.0.18362.1_none_4f3f980fbc165624\DiagPackage.dll,File101
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_ko-kr_a6e510d2f65ef78f\quickassist.exe.mui,File024
vbscript.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-vbscript.resources_31bf3856ad364e35_11.0.18362.1_en-us_162ad5605828abc1\vbscript.dll.mui,File042
easconsent.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..asconsent.resources_31bf3856ad364e35_10.0.18362.1_en-us_77d03020db1e6f67\easconsent.dll.mui,File024
avifil32.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-v..r-windows.resources_31bf3856ad364e35_10.0.18362.1_en-us_ebbd5f9971f9bd4c\avifil32.dll.mui,File160
audit.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..component.resources_31bf3856ad364e35_10.0.18362.1_en-us_53d8c72c36df5254\audit.exe.mui,File160
msvidc32.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-v..r-windows.resources_31bf3856ad364e35_10.0.18362.1_en-us_ebbd5f9971f9bd4c\msvidc32.dll.mui,File027
taskhostw.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-taskhost.resources_31bf3856ad364e35_10.0.18362.1_en-us_ce8a0cb7788c84b9\taskhostw.exe.mui,File005
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_en-gb_cd2230c94b7f7d54\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_uk-ua_feb41afe74c35f58\quickassist.exe.mui,File027
rdvgogl64.dll.mui,E:\Windows\WinSxS\amd64_rdvgwddmdx11.inf.resources_31bf3856ad364e35_10.0.18362.1_en-us_553c1de14b1401ee\rdvgogl64.dll.mui,File027
sihclient.exe.mui,E:\Windows\WinSxS\amd64_serviceinitiatedhealing-client.resources_31bf3856ad364e35_10.0.18362.1_en-us_a57a18296bb5cede\sihclient.exe.mui,File160
ClipboardServer.dll.mui,E:\Windows\WinSxS\amd64_windows-application..ardserver.resources_31bf3856ad364e35_10.0.18362.1_en-us_3fb299ff0b1500f7\ClipboardServer.dll.mui,File024
SgrmBroker.exe.mui,E:\Windows\WinSxS\amd64_security-octagon-broker.resources_31bf3856ad364e35_10.0.18362.1_en-us_e5c8a21ffd51d070\SgrmBroker.exe.mui,File024
Microsoft.Bluetooth.AvrcpTransport.sys.mui,E:\Windows\WinSxS\amd64_product-onecore__mi..sport.inf.resources_31bf3856ad364e35_10.0.18362.1_en-us_89426ad2621e9dfb\Microsoft.Bluetooth.AvrcpTransport.sys.mui,File024
sdstor.sys.mui,E:\Windows\WinSxS\amd64_sdstor.inf.resources_31bf3856ad364e35_10.0.18362.1_en-us_b1d40ffb7eb2bb28\sdstor.sys.mui,File027
shellext.dll.mui,E:\Windows\WinSxS\amd64_windows-defender-ui.resources_31bf3856ad364e35_10.0.18362.1_en-us_59e3dda82a7a108a\shellext.dll.mui,File024
AppContracts.dll.mui,E:\Windows\WinSxS\amd64_windows-application..cts-winrt.resources_31bf3856ad364e35_10.0.18362.1_en-us_8f820ccc1057dc15\AppContracts.dll.mui,File160
wmpdui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmpdui.resources_31bf3856ad364e35_10.0.18362.1_en-us_4bf9d7e89b05f5bf\wmpdui.dll.mui,File027
wmpnscfg.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmpnss-ux.resources_31bf3856ad364e35_10.0.18362.1_en-us_930aaa29a25dea33\wmpnscfg.exe.mui,File024
MsMpRes.dll,E:\Windows\WinSxS\amd64_windows-defender-ui_31bf3856ad364e35_10.0.18362.1_none_e8668e1d5d35e6d9\MsMpRes.dll,File042
ntvdm64.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wow64-legacy.resources_31bf3856ad364e35_10.0.18362.1_en-us_83a32fb926c52f28\ntvdm64.dll.mui,File024
WMVDECOD.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmvdecod.resources_31bf3856ad364e35_10.0.18362.1_en-us_394f9c5430464ea6\WMVDECOD.dll.mui,File024
Windows.Gaming.Input.dll.mui,E:\Windows\WinSxS\amd64_windows-gaming-input-winrt.resources_31bf3856ad364e35_10.0.18362.1_en-us_d800a868fa53ffd1\Windows.Gaming.Input.dll.mui,File024
WMVENCOD.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmvencod.resources_31bf3856ad364e35_10.0.18362.1_en-us_4f0cb61030464ea6\WMVENCOD.dll.mui,File024
xwtpw32.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-x..lugin-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_282c9d62418ad7e6\xwtpw32.dll.mui,File024
SensorsHid.dll.mui,E:\Windows\WinSxS\amd64_sensorshidclassdriver.inf.resources_31bf3856ad364e35_10.0.18362.1_en-us_e4e7bde355c8bbef\SensorsHid.dll.mui,File027
gamestreamingext.dll,E:\Windows\WinSxS\amd64_microsoft-xbox-game..eamingext-component_31bf3856ad364e35_10.0.18362.1_none_fca9d6925b56f297\gamestreamingext.dll,File001
dxpserver.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windowsdx..xperience.resources_31bf3856ad364e35_10.0.18362.1_en-us_be575c5e9b8dab47\dxpserver.exe.mui,File024
CertEnrollCtrl.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-x..nrollment.resources_31bf3856ad364e35_10.0.18362.1_en-us_1fe4124e3ee44816\CertEnrollCtrl.exe.mui,File005
NetHost.exe,E:\Windows\WinSxS\amd64_windows.networking.vpn.nethost_31bf3856ad364e35_10.0.18362.1_none_9fd932818175ee2b\NetHost.exe,File001
WmiPerfInst.dll,E:\Windows\WinSxS\amd64_microsoft-windows-wmiperf_31bf3856ad364e35_10.0.18362.1_none_71f784242f9044b0\WmiPerfInst.dll,File213
XblAuthManager.dll.mui,E:\Windows\WinSxS\amd64_microsoft-xbox-auth..component.resources_31bf3856ad364e35_10.0.18362.1_en-us_fb0192b97cb74e82\XblAuthManager.dll.mui,File024
xwtpdui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-x..lugin-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_084301511d3d5c47\xwtpdui.dll.mui,File027
XboxGipRadioManager.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-x..iomanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_d927f31cd3710580\XboxGipRadioManager.dll.mui,File005
PNPXAssocPrx.dll.mui,E:\Windows\WinSxS\amd64_pnpxassocprx.resources_31bf3856ad364e35_10.0.18362.1_en-us_17935761cf381b83\PNPXAssocPrx.dll.mui,File024
VpnSohDesktop.dll,E:\Windows\WinSxS\amd64_windows.networking.vpn.soh_31bf3856ad364e35_10.0.18362.1_none_389356f25a1c182a\VpnSohDesktop.dll,File042
WofTasks.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wof-tasks.resources_31bf3856ad364e35_10.0.18362.1_en-us_3fd347c45165b90a\WofTasks.dll.mui,File024
wmpnssui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmpnssui.resources_31bf3856ad364e35_10.0.18362.1_en-us_0f466ae83d68d471\wmpnssui.dll.mui,File024
WiFiDisplay.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wifidisplay.resources_31bf3856ad364e35_10.0.18362.1_en-us_e36a3751fcbd0ee0\WiFiDisplay.dll.mui,File027
SrTasks.exe.mui,E:\Windows\WinSxS\amd64_microsoftwindowssys..ore-tasks.resources_31bf3856ad364e35_10.0.18362.1_en-us_d4e44b581586fa8f\SrTasks.exe.mui,File005
wephostsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wephostsvc.resources_31bf3856ad364e35_10.0.18362.1_en-us_df22add50107b91f\wephostsvc.dll.mui,File160
Windows.Web.Http.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-web-http.resources_31bf3856ad364e35_10.0.18362.1_en-us_f04aff0c206c2542\Windows.Web.Http.dll.mui,File101
WWAHost.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-web-app-host.resources_31bf3856ad364e35_10.0.18362.1_zh-tw_ce2da0aac8f03b9c\WWAHost.exe.mui,File042
WWAHost.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-web-app-host.resources_31bf3856ad364e35_10.0.18362.1_zh-cn_ca316354cb7f5f2c\WWAHost.exe.mui,File042
Microsoft.Windows.Whea.WheaMemoryPolicy.dll,E:\Windows\WinSxS\amd64_microsoft.windows.whea.cmdlets_31bf3856ad364e35_10.0.18362.1_none_c28139bbaa0c40bf\Microsoft.Windows.Whea.WheaMemoryPolicy.dll,File071
scsiport.sys.mui,E:\Windows\WinSxS\amd64_microsoft.windows.s..rt_driver.resources_31bf3856ad364e35_10.0.18362.1_en-us_235ca8b26dd5f0c7\scsiport.sys.mui,File027
WFDSConMgrSvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wfdsconmgr.resources_31bf3856ad364e35_10.0.18362.1_en-us_6b6c75a9fc57aa89\WFDSConMgrSvc.dll.mui,File024
SrEvents.dll.mui,E:\Windows\WinSxS\amd64_microsoftwindowssys..re-events.resources_31bf3856ad364e35_10.0.18362.1_en-us_991821520d64fe0c\SrEvents.dll.mui,File024
watchdog.sys,E:\Windows\WinSxS\amd64_microsoft-windows-watchdog_31bf3856ad364e35_10.0.18362.1_none_32c6583826b48091\watchdog.sys,File213
waitfor.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-waitfor.resources_31bf3856ad364e35_10.0.18362.1_en-us_ffccb56b7cb5fcc7\waitfor.exe.mui,File042
wwanconn.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wwanui.resources_31bf3856ad364e35_10.0.18362.1_en-us_e2393d9b27c15da2\wwanconn.dll.mui,File001
WSHTCPIP.DLL,E:\Windows\WinSxS\amd64_microsoft-windows-winsock-helper-tcpip_31bf3856ad364e35_10.0.18362.1_none_9e1075bdaebff43a\WSHTCPIP.DLL,File101
WWanMM.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wwanui.resources_31bf3856ad364e35_10.0.18362.1_en-us_e2393d9b27c15da2\WWanMM.dll.mui,File027
authfwgp.dll.mui,E:\Windows\WinSxS\amd64_networking-mpssvc-admin.resources_31bf3856ad364e35_10.0.18362.1_en-us_134d8b7814020683\authfwgp.dll.mui,File160
Wwanpref.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wwanui.resources_31bf3856ad364e35_10.0.18362.1_en-us_e2393d9b27c15da2\Wwanpref.dll.mui,File005
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_fr-ca_97c9158f3786c7e6\comctl32.dll.mui,File101
WmiApRes.dll,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.18362.1_none_8bb173109cd10ed3\WmiApRes.dll,File005
wship6.dll,E:\Windows\WinSxS\amd64_microsoft-windows-winsock-helper-tcpip_31bf3856ad364e35_10.0.18362.1_none_9e1075bdaebff43a\wship6.dll,File101
rnr20.dll,E:\Windows\WinSxS\amd64_microsoft-windows-winsock-legacy-rnr20_31bf3856ad364e35_10.0.18362.1_none_2fa285bafb73b47b\rnr20.dll,File005
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_en-gb_f5473d44448ca5f4\comctl32.dll.mui,File071
WmiApSrv.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core.resources_31bf3856ad364e35_10.0.18362.1_en-us_a724fe3644e12e0c\WmiApSrv.exe.mui,File024
WinSetupUI.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-winsetupui.resources_31bf3856ad364e35_10.0.18362.1_en-us_35653424ff8ed186\WinSetupUI.dll.mui,File027
WmiApRes.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core.resources_31bf3856ad364e35_10.0.18362.1_en-us_a724fe3644e12e0c\WmiApRes.dll.mui,File024
msafd.dll,E:\Windows\WinSxS\amd64_microsoft-windows-winsock-legacy-afd_31bf3856ad364e35_10.0.18362.1_none_bde46358312ac760\msafd.dll,File024
bthci.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.h..iverclass.resources_31bf3856ad364e35_10.0.18362.1_en-us_3482776da908154d\bthci.dll.mui,File027
NCProv.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core.resources_31bf3856ad364e35_10.0.18362.1_en-us_a724fe3644e12e0c\NCProv.dll.mui,File005
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_ar-sa_683054e27ab2cfd9\comctl32.dll.mui,File071
DscTimer.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.dsc.dsctimer.resources_31bf3856ad364e35_10.0.18362.1_en-us_fd99e5a7a69d03ca\DscTimer.dll.mui,File024
lpasvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wwan-lpasvc.resources_31bf3856ad364e35_10.0.18362.1_en-us_dd9f8d1d5f56a656\lpasvc.dll.mui,File024
Microsoft.ProcessMitigations.Commands.Resources.dll,E:\Windows\WinSxS\amd64_microsoft.processmi...commands.resources_31bf3856ad364e35_10.0.18362.1_en-us_6a467e7e4546d673\Microsoft.ProcessMitigations.Commands.Resources.dll,File160
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_sr-..-rs_8a4e9ebffb80019e\comctl32.dll.mui,File101
wlanutil.dll,E:\Windows\WinSxS\amd64_microsoft-windows-wlanutil_31bf3856ad364e35_10.0.18362.1_none_0d7523368b42ad96\wlanutil.dll,File027
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_pt-pt_ff4dfe52abd8c734\comctl32.dll.mui,File101
wincredui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wincredui.resources_31bf3856ad364e35_10.0.18362.1_en-us_7e4eb28d7e0c6b7f\wincredui.dll.mui,File042
WmiApRpl.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core-svc.resources_31bf3856ad364e35_10.0.18362.1_en-us_5f05b815a98b15e5\WmiApRpl.dll.mui,File024
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_pt-br_fe6c2ee6ac695758\comctl32.dll.mui,File101
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_pl-pl_fc184442addfc374\comctl32.dll.mui,File101
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_nl-nl_b5dbe9c0c8bd55c0\comctl32.dll.mui,File101
winbioext.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-winbioext.resources_31bf3856ad364e35_10.0.18362.1_en-us_3f182ab12a228d08\winbioext.dll.mui,File005
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_ja-jp_2ba04098fcfb5919\comctl32.dll.mui,File001
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_it-it_897ac18c09e0473e\comctl32.dll.mui,File101
portabledevicestatus.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wpd-status.resources_31bf3856ad364e35_10.0.18362.1_en-us_dad5820a3ec9bb23\portabledevicestatus.dll.mui,File027
write.exe,E:\Windows\WinSxS\amd64_microsoft-windows-write_31bf3856ad364e35_10.0.18362.1_none_31e0422b5a504c2f\write.exe,File042
mssph.dll.mui,E:\Windows\WinSxS\amd64_windowssearchengine.resources_31bf3856ad364e35_7.0.18362.1_en-us_aca973e569934f2b\mssph.dll.mui,File024
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_es-mx_fed242ec3e702f09\comctl32.dll.mui,File101
WppRecorderUM.dll,E:\Windows\WinSxS\amd64_microsoft-windows-wpprecorderum_31bf3856ad364e35_10.0.18362.1_none_d784e3c0f06a7f75\WppRecorderUM.dll,File071
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_en-us_fccff8623fb559b9\comctl32.dll.mui,File071
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_he-il_e37272e7191d62ae\comctl32.dll.mui,File042
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_th-th_86f61c3e79281cfc\comctl32.dll.mui,File071
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_lt-lt_72d5494ee193ebcc\comctl32.dll.mui,File101
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_fr-fr_9f52cb4532ae61c0\comctl32.dll.mui,File101
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_da-dk_56b38d2d4f00f95a\comctl32.dll.mui,File071
wlandlg.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wlan-dialog.resources_31bf3856ad364e35_10.0.18362.1_en-us_5555cfa5dd493752\wlandlg.dll.mui,File160
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_bg-bg_0e70366b6b332130\comctl32.dll.mui,File101
winver.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-winver.resources_31bf3856ad364e35_10.0.18362.1_en-us_ed4d4887057b859e\winver.exe.mui,File005
mssrch.dll.mui,E:\Windows\WinSxS\amd64_windowssearchengine.resources_31bf3856ad364e35_7.0.18362.1_en-us_aca973e569934f2b\mssrch.dll.mui,File027
wlanutil.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wlanutil.resources_31bf3856ad364e35_10.0.18362.1_en-us_3658d5372e0b6f39\wlanutil.dll.mui,File005
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_ro-ro_4388c48a923f9290\comctl32.dll.mui,File101
comctl32.dll.mui,E:\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.18362.356_es-es_fc9b55463fdc4b5e\comctl32.dll.mui,File101
wlgpclnt.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wlangpclient.resources_31bf3856ad364e35_10.0.18362.1_en-us_a9a06ea4dca3d1a9\wlgpclnt.dll.mui,File160
WMIsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-wmi-core-svc.resources_31bf3856ad364e35_10.0.18362.1_en-us_5f05b815a98b15e5\WMIsvc.dll.mui,File027
wship6.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-w..per-tcpip.resources_31bf3856ad364e35_10.0.18362.1_en-us_358b75a31c45092f\wship6.dll.mui,File005
